filename,r2_key,production_url,source_type,file_type,file_size,file_size_bytes,url_exists,article_ids,article_count,last_modified,etag,ai_caption_alt,ai_caption_descriptive,ai_caption_seo,needs_caption
desktop-light-configure-template-permissions.png,tallyfy-demo/pro/desktop-light-configure-template-permissions.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-configure-template-permissions.png,orphaned,.png,368.5KB,377345,True,,0,2024-07-08T20:52:50.014Z,122c333ddddb881b5dc7862c30309e82,Template permissions panel with Everyone and Custom options (59 chars),"Permissions tab showing edit, read, duplicate, launch process, and process access controls set to 'Everyone' with options to switch to 'Custom' (143 chars)","Configure template permissions - edit, read, duplicate, launch settings (71 chars)",no
desktop-light-configure-template-summary.png,tallyfy-demo/pro/desktop-light-configure-template-summary.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-configure-template-summary.png,orphaned,.png,355.0KB,363563,True,,0,2024-07-08T20:52:49.034Z,e69298992a67de9169d858bde51661e3,Template summary panel for New Employee Onboarding process (58 chars),"Summary tab displays template description editor, status dropdown, creation date, owner, and assigned members including Brian Parker, Rachel Adams, and depar... (160 chars)",Template summary configuration panel with metadata and member assignments (73 chars),no
desktop-light-configure-template-tools.png,tallyfy-demo/pro/desktop-light-configure-template-tools.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-configure-template-tools.png,orphaned,.png,256.2KB,262376,True,,0,2024-07-08T20:52:57.019Z,7cbcb47029e636e2ed4991f01baad659,Template configuration dialog view view view,"Template configuration panel with settings for workflow automation, task sequencing, team access control, notification rules, and approval workflow configuration options.",Tallyfy template configuration workflow automation setup automation,no
desktop-light-conflict-resolution-example.png,tallyfy-demo/pro/desktop-light-conflict-resolution-example.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-conflict-resolution-example.png,orphaned,.png,615.9KB,630717,True,,0,2024-07-08T20:53:19.056Z,57ee4f3466d395c3eaf8b82e1c9e01fb,Conflict resolution example view view view,"Conflict resolution example showing how Tallyfy handles workflow conflicts, displays resolution options, and provides team communication tools for conflict management.",Tallyfy conflict resolution workflow management processes automation,no
desktop-light-conflict-resolution.png,tallyfy-demo/pro/desktop-light-conflict-resolution.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-conflict-resolution.png,orphaned,.png,569.4KB,583087,True,,0,2024-07-08T20:53:26.035Z,c6b674440bcc24e049a62882b09c1a9a,,,,no
desktop-light-conflict-resolution.png,tallyfy/pro/desktop-light-conflict-resolution.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-conflict-resolution.png,orphaned,.png,236.3KB,241954,True,,0,2024-09-24T02:00:56.810Z,46f7b3c099813a85ee2f77af60fca352,,,,no
desktop-light-copy-guest-link-example.png,tallyfy-demo/pro/desktop-light-copy-guest-link-example.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-copy-guest-link-example.png,orphaned,.png,621.9KB,636808,True,,0,2024-07-08T20:52:55.536Z,8c2622ce3239bf38fd4c4ef75cea2118,,,,no
desktop-light-copy-guest-link-example.png,tallyfy/pro/desktop-light-copy-guest-link-example.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-copy-guest-link-example.png,orphaned,.png,697.9KB,714637,True,,0,2024-09-24T02:01:15.082Z,f85a3378b8cabbff79eefcc86b1a1c94,,,,no
desktop-light-copy-guest-link-from-settings.png,tallyfy-demo/pro/desktop-light-copy-guest-link-from-settings.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-copy-guest-link-from-settings.png,orphaned,.png,96.2KB,98556,True,,0,2024-07-08T20:53:14.429Z,bc074fc87cdce9f2f9c6e6195acb34e6,Copy Guest Link button highlighted in guest management table (60 chars),Guest settings table showing Copy Guest Link button alongside Email Logs and View Tasks options for managing guest access with enabled status column (148 chars),Copy guest link from settings table guest management Tallyfy feature (68 chars),no
desktop-light-copy-guest-link-from-task.png,tallyfy-demo/pro/desktop-light-copy-guest-link-from-task.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-copy-guest-link-from-task.png,orphaned,.png,621.6KB,636495,True,,0,2024-07-08T20:52:56.609Z,75fc1c4402fb678f61490ac6a1885dc1,,,,no
desktop-light-copy-guest-link-from-task.png,tallyfy/pro/desktop-light-copy-guest-link-from-task.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-copy-guest-link-from-task.png,orphaned,.png,697.9KB,714637,True,,0,2024-09-24T02:01:15.404Z,f85a3378b8cabbff79eefcc86b1a1c94,,,,no
desktop-light-copy-guest-link.png,tallyfy-demo/pro/desktop-light-copy-guest-link.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-copy-guest-link.png,orphaned,.png,539.0KB,551893,True,,0,2024-07-08T20:52:51.198Z,3924feb46530e4df8dab5b013fe13ea0,Task panel with Copy Link option highlighted in menu (52 chars),"Task detail panel showing 'Review customer application' with right-side menu expanded, highlighting 'Copy Link' option to share guest access URL (144 chars)",Copy guest link feature for task sharing in Tallyfy workflow (60 chars),no
desktop-light-copy-search-result-link.png,tallyfy-demo/pro/desktop-light-copy-search-result-link.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-copy-search-result-link.png,orphaned,.png,91.3KB,93489,True,,0,2024-07-08T20:53:20.335Z,7c5353020b32ec477cbc5195e98f18db,Copy search result link view view view view,"Copy search result link feature in Tallyfy showing search results, shareable link generation, copy to clipboard button, and link sharing options displayed.",Tallyfy copy search result link sharing processes automation,no
desktop-light-create-client-onboarding-template-from-tallyfyAI.png,tallyfy-demo/pro/desktop-light-create-client-onboarding-template-from-tallyfyAI.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-create-client-onboarding-template-from-tallyfyAI.png,orphaned,.png,110.0KB,112674,True,,0,2024-07-08T20:53:14.012Z,65e4f8255f66ea11ce750866c56ae866,Create client onboarding template view view,"Create client onboarding template dialog powered by Tallyfy AI, showing template selection, customization options, and workflow configuration for client processes.",Tallyfy AI create client onboarding template automation automation,no
desktop-light-create-document.png,tallyfy-demo/pro/desktop-light-create-document.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-create-document.png,orphaned,.png,574.2KB,588006,True,,0,2024-07-08T20:53:18.080Z,e072f976efe5651afc63c698de7b523b,,,,no
desktop-light-create-document.png,tallyfy/pro/desktop-light-create-document.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-create-document.png,orphaned,.png,112.1KB,114820,True,,0,2024-09-24T02:01:39.633Z,3462b62a41092eaa0d9f774ee12cb718,,,,no
desktop-light-create-email-draft-advanced-settings1705240814912.png,tallyfy-demo/pro/desktop-light-create-email-draft-advanced-settings1705240814912.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-create-email-draft-advanced-settings1705240814912.png,orphaned,.png,150.8KB,154420,True,,0,2024-07-08T20:53:04.791Z,1b1e1cc7bfb9bef8242faaa0853b12a3,,,,no
desktop-light-create-email-draft-advanced-settings1705240814912.png,tallyfy/pro/desktop-light-create-email-draft-advanced-settings1705240814912.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-create-email-draft-advanced-settings1705240814912.png,orphaned,.png,140.8KB,144194,True,,0,2024-09-24T02:01:34.622Z,4e0c364da8d9e71d05332fc2982797a8,,,,no
desktop-light-create-email-draft.png,tallyfy-demo/pro/desktop-light-create-email-draft.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-create-email-draft.png,orphaned,.png,405.4KB,415158,True,,0,2024-07-08T20:53:03.733Z,a68ac7d3c30057c872317693f93ff07a,,,,no
desktop-light-create-email-draft.png,tallyfy/pro/desktop-light-create-email-draft.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-create-email-draft.png,orphaned,.png,407.9KB,417676,True,,0,2024-09-24T02:01:35.714Z,3922ca6d6aa134111d9feeacbae34eaa,,,,no
desktop-light-create-folder-process.png,tallyfy/pro/desktop-light-create-folder-process.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-create-folder-process.png,orphaned,.png,296.2KB,303300,True,,0,2024-09-24T02:01:12.842Z,3b70be5daef195a957d10c159202d23f,,,,no
desktop-light-create-folder-template.png,tallyfy/pro/desktop-light-create-folder-template.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-create-folder-template.png,orphaned,.png,375.2KB,384217,True,,0,2024-09-24T02:01:14.242Z,13e57eb8637ad778935980032b18e0ee,,,,no
desktop-light-create-new-group.png,tallyfy-demo/pro/desktop-light-create-new-group.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-create-new-group.png,orphaned,.png,274.0KB,280581,True,,0,2024-07-08T20:53:10.788Z,b52790ebcc40442723ef45a5fae86a02,Groups table with Create a new group button highlighted (55 chars),"Settings page showing integration configuration for SharePoint with connection options, authentication fields, and folder selection dropdown for Microsoft 365 workspace integration. (181 chars)",Tallyfy groups management table with create new group button and department list (80 chars),no
desktop-light-create-oneoff-task.png,tallyfy-demo/pro/desktop-light-create-oneoff-task.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-create-oneoff-task.png,orphaned,.png,331.5KB,339498,True,,0,2024-07-08T20:53:25.406Z,9d5474a8abe1e8d608827356a19aca27,,,,no
desktop-light-create-oneoff-task.png,tallyfy/pro/desktop-light-create-oneoff-task.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-create-oneoff-task.png,orphaned,.png,335.1KB,343135,True,,0,2024-09-24T02:01:12.956Z,3cab714a0a0d92cfc2843d03b0c1a9f5,,,,no
desktop-light-create-preset-window.png,tallyfy-demo/pro/desktop-light-create-preset-window.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-create-preset-window.png,orphaned,.png,362.8KB,371457,True,,0,2024-07-08T20:52:49.882Z,cf98f5fdec982c0dd5b7a194531b80f1,Create preset dialog with name field and filter criteria (56 chars),"Modal dialog for creating a custom view preset with name input field, filter criteria dropdowns for assignment and coworker selection, and Create View button (157 chars)",Tallyfy create preset view dialog filter assignment tracker board (65 chars),no
desktop-light-create-snippet.png,tallyfy-demo/pro/desktop-light-create-snippet.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-create-snippet.png,orphaned,.png,272.4KB,278903,True,,0,2024-07-08T20:53:14.384Z,87b05cd0fcbf8dcc8945fb2a7803bef6,,,,no
desktop-light-create-snippet.png,tallyfy/pro/desktop-light-create-snippet.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-create-snippet.png,orphaned,.png,271.3KB,277765,True,,0,2024-09-24T02:01:40.932Z,cdd63a16a64167b41458797e81dcb305,,,,no
desktop-light-create-snippet1701483433378.png,tallyfy-demo/pro/desktop-light-create-snippet1701483433378.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-create-snippet1701483433378.png,orphaned,.png,272.4KB,278903,True,,0,2024-07-08T20:53:25.324Z,87b05cd0fcbf8dcc8945fb2a7803bef6,Snippets list with Create Snippet button highlighted (52 chars),"Snippets settings page displaying reusable content blocks table with titles, timestamps, View/Edit/Delete actions, and CREATE SNIPPET button highlighted. (153 chars)",Tallyfy snippets management interface create new snippet reusable content (73 chars),no
desktop-light-create-subfolder.png,tallyfy-demo/pro/desktop-light-create-subfolder.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-create-subfolder.png,orphaned,.png,113.0KB,115703,True,,0,2024-07-08T20:53:07.918Z,be0260faa85f672237a4ad8af88b6758,,,,no
desktop-light-create-subfolder.png,tallyfy/pro/desktop-light-create-subfolder.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-create-subfolder.png,orphaned,.png,113.5KB,116233,True,,0,2024-09-24T02:01:36.676Z,c7f6a09356457a1bda0a8391d099460f,,,,no
desktop-light-create-subfolders.png,tallyfy-demo/pro/desktop-light-create-subfolders.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-create-subfolders.png,orphaned,.png,106.6KB,109186,True,,0,2024-07-08T20:53:01.682Z,e0f1baac953a35df2527616b6ed29d47,,,,no
desktop-light-create-subfolders.png,tallyfy/pro/desktop-light-create-subfolders.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-create-subfolders.png,orphaned,.png,107.3KB,109858,True,,0,2024-09-24T02:01:38.662Z,785cf6c321f39fb20bad656e69cfbdab,,,,no
desktop-light-create-tag.png,tallyfy/pro/desktop-light-create-tag.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-create-tag.png,orphaned,.png,757.0B,757,True,,0,2024-09-24T02:01:13.744Z,30235e1d98909c0f683b21071954f8e0,,,,no
desktop-light-customize-table-view.png,tallyfy-demo/pro/desktop-light-customize-table-view.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-customize-table-view.png,orphaned,.png,101.2KB,103591,True,,0,2024-07-08T20:52:54.130Z,e7adb682148066ae105311eca19436dd,Process table with column customization menu icon highlighted (61 chars),"Customer Onboarding template table displaying process names, progress, status, due dates, owners, and start dates with customization icon in top-right corner (157 chars)",Tallyfy table view customization feature with column selection menu access (74 chars),no
desktop-light-customizing-branding.png,tallyfy-demo/pro/desktop-light-customizing-branding.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-customizing-branding.png,orphaned,.png,152.5KB,156163,True,,0,2024-07-08T20:53:20.268Z,0f4560374230fe96c84c4a36d35d860a,Branding customization settings with logo upload and color picker (65 chars),"Customize Logo panel shows ACME inc. logo with upload button, color picker set to #f26523 orange, and live previews of in-app and email appearance (146 chars)","Tallyfy branding customization settings: logo upload, button color picker, live preview (87 chars)",no
desktop-light-datetime-field.png,tallyfy-demo/pro/desktop-light-datetime-field.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-datetime-field.png,orphaned,.png,69.2KB,70861,True,,0,2024-07-08T20:53:00.730Z,0f65c292b8c7aab429905bed1c193c91,Date field configuration panel in Tallyfy form builder (54 chars),"Date field settings panel showing title input, required toggle set to 'Not required', collapsible Default Content and More Settings sections, with delete option (160 chars)",Tallyfy date field form builder settings configuration panel (60 chars),no
